skill_name,user_id,count,percent
olli.playmusic,7379,1,0.0001908640990355637
olli.playmusic,7386,15,0.0028629614855334557
olli.playmusic,7402,14,0.002672097386497892
olli.playmusic,7411,1,0.0001908640990355637
olli.playmusic,7414,19,0.0036264178816757106
olli.playmusic,7418,87,0.016605176616094043
olli.playmusic,7423,7,0.001336048693248946
olli.playmusic,7429,22,0.004199010178782402
olli.playmusic,7445,1,0.0001908640990355637
olli.playmusic,7450,32,0.006107651169138038
olli.playmusic,7454,11,0.002099505089391201
olli.playmusic,7461,2,0.0003817281980711274
olli.playmusic,7468,12,0.0022903691884267646
olli.playmusic,7484,23,0.004389874277817965
olli.playmusic,7485,8,0.0015269127922845095
olli.playmusic,7505,7,0.001336048693248946
olli.playmusic,7510,11,0.002099505089391201
olli.playmusic,7524,2,0.0003817281980711274
olli.playmusic,7562,1,0.0001908640990355637
olli.playmusic,7602,2,0.0003817281980711274
olli.playmusic,7619,1,0.0001908640990355637
olli.playmusic,7627,2,0.0003817281980711274
olli.playmusic,7646,58,0.011070117744062696
olli.playmusic,7673,89,0.01698690481416517
olli.playmusic,7693,57,0.01087925364502713
olli.playmusic,7701,11,0.002099505089391201
olli.playmusic,7705,2,0.0003817281980711274
olli.playmusic,7710,10,0.001908640990355637
olli.playmusic,7714,93,0.017750361210307423
olli.playmusic,7737,53,0.010115797248884876
olli.playmusic,7739,5,0.0009543204951778185
olli.playmusic,7741,7,0.001336048693248946
olli.playmusic,7742,1,0.0001908640990355637
olli.playmusic,7746,3,0.0005725922971066912
olli.playmusic,7750,76,0.014505671526702842
olli.playmusic,7754,1,0.0001908640990355637
olli.playmusic,7756,8,0.0015269127922845095
olli.playmusic,7759,4,0.0007634563961422548
olli.playmusic,7771,15,0.0028629614855334557
olli.playmusic,7773,5,0.0009543204951778185
olli.playmusic,7782,5,0.0009543204951778185
olli.playmusic,7783,36,0.0068711075652802935
olli.playmusic,7801,1,0.0001908640990355637
olli.playmusic,7821,8,0.0015269127922845095
olli.playmusic,7830,32,0.006107651169138038
olli.playmusic,7831,4,0.0007634563961422548
olli.playmusic,7843,6,0.0011451845942133823
olli.playmusic,7851,9,0.0017177768913200734
olli.playmusic,7864,19,0.0036264178816757106
olli.playmusic,7868,1,0.0001908640990355637
olli.playmusic,7878,14,0.002672097386497892
olli.playmusic,7879,19,0.0036264178816757106
olli.playmusic,7884,146,0.027866158459192304
olli.playmusic,7886,3,0.0005725922971066912
olli.playmusic,7894,1,0.0001908640990355637
olli.playmusic,7913,26,0.004962466574924656
olli.playmusic,7914,6,0.0011451845942133823
olli.playmusic,7923,15,0.0028629614855334557
olli.playmusic,7934,109,0.020804186794876445
olli.playmusic,7947,1,0.0001908640990355637
olli.playmusic,7961,1,0.0001908640990355637
olli.playmusic,7975,2,0.0003817281980711274
olli.playmusic,7976,1,0.0001908640990355637
olli.playmusic,7989,13,0.002481233287462328
olli.playmusic,8005,7,0.001336048693248946
olli.playmusic,8007,7,0.001336048693248946
olli.playmusic,8016,9,0.0017177768913200734
olli.playmusic,8020,3,0.0005725922971066912
olli.playmusic,8036,23,0.004389874277817965
olli.playmusic,8040,2,0.0003817281980711274
olli.playmusic,8042,26,0.004962466574924656
olli.playmusic,8043,8,0.0015269127922845095
olli.playmusic,8048,18,0.0034355537826401467
olli.playmusic,8059,4,0.0007634563961422548
olli.playmusic,8079,8,0.0015269127922845095
olli.playmusic,8082,28,0.005344194772995784
olli.playmusic,8083,86,0.01641431251705848
olli.playmusic,8092,211,0.04027232489650394
olli.playmusic,8105,29,0.005535058872031348
olli.playmusic,8108,4,0.0007634563961422548
olli.playmusic,8112,7,0.001336048693248946
olli.playmusic,8117,2,0.0003817281980711274
olli.playmusic,8118,3,0.0005725922971066912
olli.playmusic,8121,13,0.002481233287462328
olli.playmusic,8122,19,0.0036264178816757106
olli.playmusic,8143,46,0.00877974855563593
olli.playmusic,8198,1,0.0001908640990355637
olli.playmusic,8279,98,0.018704681705485244
olli.playmusic,8308,10,0.001908640990355637
olli.playmusic,8309,16,0.003053825584569019
olli.playmusic,8354,9,0.0017177768913200734
olli.playmusic,8373,4,0.0007634563961422548
olli.playmusic,8387,21,0.004008146079746837
olli.playmusic,8393,10,0.001908640990355637
olli.playmusic,8397,66,0.012597030536347205
olli.playmusic,8408,15,0.0028629614855334557
olli.playmusic,8458,7,0.001336048693248946
olli.playmusic,8462,11,0.002099505089391201
olli.playmusic,8476,6,0.0011451845942133823
olli.playmusic,8481,13,0.002481233287462328
olli.playmusic,8561,42,0.008016292159493675
olli.playmusic,8586,47,0.008970612654671495
olli.playmusic,8597,117,0.022331099587160955
olli.playmusic,8622,346,0.06603897826630505
olli.playmusic,8646,40,0.007634563961422548
olli.playmusic,8671,50,0.009543204951778185
olli.playmusic,8677,18,0.0034355537826401467
olli.playmusic,8686,10,0.001908640990355637
olli.playmusic,8692,202,0.03855454800518387
olli.playmusic,8694,12,0.0022903691884267646
olli.playmusic,8710,4,0.0007634563961422548
olli.playmusic,8754,17,0.003244689683604583
olli.playmusic,8756,17,0.003244689683604583
olli.playmusic,8812,5,0.0009543204951778185
olli.playmusic,8815,64,0.012215302338276076
olli.playmusic,8819,5,0.0009543204951778185
olli.playmusic,8835,22,0.004199010178782402
olli.playmusic,8838,10,0.001908640990355637
olli.playmusic,8863,7,0.001336048693248946
olli.playmusic,8866,3,0.0005725922971066912
olli.playmusic,8868,2,0.0003817281980711274
olli.playmusic,8869,39,0.007443699862386985
olli.playmusic,8887,144,0.027484430261121174
olli.playmusic,8888,4,0.0007634563961422548
olli.playmusic,8906,19,0.0036264178816757106
olli.playmusic,8979,1,0.0001908640990355637
olli.playmusic,8986,7,0.001336048693248946
olli.playmusic,9010,28,0.005344194772995784
olli.playmusic,9013,7,0.001336048693248946
olli.playmusic,9020,39,0.007443699862386985
olli.playmusic,9045,3,0.0005725922971066912
olli.playmusic,9069,24,0.004580738376853529
olli.playmusic,9074,4,0.0007634563961422548
olli.playmusic,9117,10,0.001908640990355637
olli.playmusic,9150,1,0.0001908640990355637
olli.playmusic,9153,5,0.0009543204951778185
olli.playmusic,9156,3,0.0005725922971066912
olli.playmusic,9158,10,0.001908640990355637
olli.playmusic,9163,146,0.027866158459192304
olli.playmusic,9169,1,0.0001908640990355637
olli.playmusic,9189,3,0.0005725922971066912
olli.playmusic,9208,1,0.0001908640990355637
olli.playmusic,9211,13,0.002481233287462328
olli.playmusic,9220,5,0.0009543204951778185
olli.playmusic,9231,12,0.0022903691884267646
olli.playmusic,9232,11,0.002099505089391201
olli.playmusic,9239,6,0.0011451845942133823
olli.playmusic,9256,3,0.0005725922971066912
olli.playmusic,9259,54,0.01030666134792044
olli.playmusic,9287,7,0.001336048693248946
olli.playmusic,9316,21,0.004008146079746837
olli.playmusic,9329,30,0.005725922971066911
olli.playmusic,9334,1,0.0001908640990355637
olli.playmusic,9339,1,0.0001908640990355637
olli.playmusic,9360,8,0.0015269127922845095
olli.playmusic,9372,40,0.007634563961422548
olli.playmusic,9398,7,0.001336048693248946
olli.playmusic,9430,3,0.0005725922971066912
olli.playmusic,9431,5,0.0009543204951778185
olli.playmusic,9449,41,0.007825428060458111
olli.playmusic,9451,3,0.0005725922971066912
olli.playmusic,9458,29,0.005535058872031348
olli.playmusic,9467,23,0.004389874277817965
olli.playmusic,9468,3,0.0005725922971066912
olli.playmusic,9486,2,0.0003817281980711274
olli.playmusic,9489,1,0.0001908640990355637
olli.playmusic,9512,35,0.00668024346624473
olli.playmusic,9515,3,0.0005725922971066912
olli.playmusic,9526,1,0.0001908640990355637
olli.playmusic,9528,16,0.003053825584569019
olli.playmusic,9559,32,0.006107651169138038
olli.playmusic,9570,61,0.011642710041169386
olli.playmusic,9623,2,0.0003817281980711274
olli.playmusic,9639,16,0.003053825584569019
olli.playmusic,9643,68,0.012978758734418332
olli.playmusic,9662,22,0.004199010178782402
olli.playmusic,9710,73,0.013933079229596152
olli.playmusic,9732,8,0.0015269127922845095
olli.playmusic,9733,365,0.06966539614798076
olli.playmusic,9743,5,0.0009543204951778185
olli.playmusic,9749,7,0.001336048693248946
olli.playmusic,9780,1,0.0001908640990355637
olli.playmusic,9785,1,0.0001908640990355637
olli.playmusic,9800,2,0.0003817281980711274
olli.playmusic,9805,1,0.0001908640990355637
olli.playmusic,9842,15,0.0028629614855334557
olli.playmusic,9844,4,0.0007634563961422548
olli.playmusic,9863,2,0.0003817281980711274
olli.playmusic,9897,2,0.0003817281980711274
olli.playmusic,9906,189,0.036073314717721544
olli.playmusic,9941,103,0.01965900220066306
olli.playmusic,9957,278,0.053060219531886714
olli.playmusic,9963,13,0.002481233287462328
olli.playmusic,9982,7,0.001336048693248946
olli.playmusic,10008,24,0.004580738376853529
olli.playmusic,10024,19,0.0036264178816757106
olli.playmusic,10028,3,0.0005725922971066912
olli.playmusic,10033,1,0.0001908640990355637
olli.playmusic,10042,43,0.00820715625852924
olli.playmusic,10045,61,0.011642710041169386
olli.playmusic,10049,1,0.0001908640990355637
olli.playmusic,10077,12,0.0022903691884267646
olli.playmusic,10080,1,0.0001908640990355637
olli.playmusic,10088,6,0.0011451845942133823
olli.playmusic,10089,3,0.0005725922971066912
olli.playmusic,10090,147,0.028057022558227868
olli.playmusic,10093,30,0.005725922971066911
olli.playmusic,10104,3,0.0005725922971066912
olli.playmusic,10109,109,0.020804186794876445
olli.playmusic,10148,44,0.008398020357564803
olli.playmusic,10163,43,0.00820715625852924
olli.playmusic,10187,8,0.0015269127922845095
olli.playmusic,10206,42,0.008016292159493675
olli.playmusic,10218,2,0.0003817281980711274
olli.playmusic,10219,99,0.018895545804520807
olli.playmusic,10222,11,0.002099505089391201
olli.playmusic,10224,2,0.0003817281980711274
olli.playmusic,10226,12,0.0022903691884267646
olli.playmusic,10242,7,0.001336048693248946
olli.playmusic,10244,7,0.001336048693248946
olli.playmusic,10247,17,0.003244689683604583
olli.playmusic,10248,4,0.0007634563961422548
olli.playmusic,10255,6,0.0011451845942133823
olli.playmusic,10256,42,0.008016292159493675
olli.playmusic,10264,18,0.0034355537826401467
olli.playmusic,10265,11,0.002099505089391201
olli.playmusic,10266,4,0.0007634563961422548
olli.playmusic,10267,1,0.0001908640990355637
olli.playmusic,10268,5,0.0009543204951778185
olli.playmusic,10271,7,0.001336048693248946
olli.playmusic,10281,9,0.0017177768913200734
olli.playmusic,10286,10,0.001908640990355637
olli.playmusic,10295,4,0.0007634563961422548
olli.playmusic,10302,3,0.0005725922971066912
olli.playmusic,10306,2,0.0003817281980711274
olli.playmusic,10307,28,0.005344194772995784
olli.playmusic,10308,2,0.0003817281980711274
olli.playmusic,10315,29,0.005535058872031348
olli.playmusic,10323,3,0.0005725922971066912
olli.playmusic,10324,58,0.011070117744062696
olli.playmusic,10334,56,0.010688389545991567
olli.playmusic,10338,1,0.0001908640990355637
olli.playmusic,10340,1,0.0001908640990355637
olli.playmusic,10341,2,0.0003817281980711274
olli.playmusic,10343,83,0.015841720219951786
olli.playmusic,10345,2,0.0003817281980711274
olli.playmusic,10349,9,0.0017177768913200734
olli.playmusic,10355,60,0.011451845942133823
olli.playmusic,10358,18,0.0034355537826401467
olli.playmusic,10359,1,0.0001908640990355637
olli.playmusic,10369,20,0.003817281980711274
olli.playmusic,10379,4,0.0007634563961422548
olli.playmusic,10383,15,0.0028629614855334557
olli.playmusic,10386,10,0.001908640990355637
olli.playmusic,10388,2,0.0003817281980711274
olli.playmusic,10390,22,0.004199010178782402
olli.playmusic,10393,3,0.0005725922971066912
olli.playmusic,10401,31,0.005916787070102475
olli.playmusic,10402,18,0.0034355537826401467
olli.playmusic,10406,92,0.01755949711127186
olli.playmusic,10407,11,0.002099505089391201
olli.playmusic,10408,26,0.004962466574924656
olli.playmusic,10413,27,0.00515333067396022
olli.playmusic,10423,2,0.0003817281980711274
olli.playmusic,10425,8,0.0015269127922845095
olli.playmusic,10429,38,0.007252835763351421
olli.playmusic,10432,1,0.0001908640990355637
olli.playmusic,10433,2,0.0003817281980711274
olli.playmusic,10439,76,0.014505671526702842
olli.playmusic,10442,2,0.0003817281980711274
olli.playmusic,10448,42,0.008016292159493675
olli.playmusic,10450,4,0.0007634563961422548
olli.playmusic,10452,21,0.004008146079746837
olli.playmusic,10456,43,0.00820715625852924
olli.playmusic,10479,9,0.0017177768913200734
olli.playmusic,10495,10,0.001908640990355637
olli.playmusic,10497,5,0.0009543204951778185
olli.playmusic,10499,16,0.003053825584569019
olli.playmusic,10501,45,0.008588884456600367
olli.playmusic,10503,1,0.0001908640990355637
olli.playmusic,10505,1,0.0001908640990355637
olli.playmusic,10506,1,0.0001908640990355637
olli.playmusic,10508,9,0.0017177768913200734
olli.playmusic,10510,2,0.0003817281980711274
olli.playmusic,10511,9,0.0017177768913200734
olli.playmusic,10514,6,0.0011451845942133823
olli.playmusic,10515,2,0.0003817281980711274
olli.playmusic,10517,16,0.003053825584569019
olli.playmusic,10518,3,0.0005725922971066912
olli.playmusic,10519,4,0.0007634563961422548
olli.playmusic,10521,66,0.012597030536347205
olli.playmusic,10525,13,0.002481233287462328
olli.playmusic,10528,4,0.0007634563961422548
olli.playmusic,10529,18,0.0034355537826401467
olli.playmusic,10535,17,0.003244689683604583
olli.playmusic,10554,7,0.001336048693248946
olli.playmusic,10555,2,0.0003817281980711274
olli.playmusic,10562,4,0.0007634563961422548
olli.playmusic,10564,1,0.0001908640990355637
olli.playmusic,10565,13,0.002481233287462328
olli.playmusic,10567,16,0.003053825584569019
olli.playmusic,10570,2,0.0003817281980711274
olli.playmusic,10573,1,0.0001908640990355637
olli.playmusic,10581,1,0.0001908640990355637
olli.playmusic,10583,74,0.014123943328631716
olli.playmusic,10586,1,0.0001908640990355637
olli.playmusic,10588,57,0.01087925364502713
olli.playmusic,10592,14,0.002672097386497892
olli.playmusic,10593,5,0.0009543204951778185
olli.playmusic,10595,4,0.0007634563961422548
olli.playmusic,10596,29,0.005535058872031348
olli.playmusic,10597,1,0.0001908640990355637
olli.playmusic,10600,1,0.0001908640990355637
olli.playmusic,10601,6,0.0011451845942133823
olli.playmusic,10608,1,0.0001908640990355637
olli.playmusic,10610,10,0.001908640990355637
olli.playmusic,10612,15,0.0028629614855334557
olli.playmusic,10615,5,0.0009543204951778185
olli.playmusic,10623,2,0.0003817281980711274
olli.playmusic,10625,2,0.0003817281980711274
olli.playmusic,10626,17,0.003244689683604583
olli.playmusic,10647,29,0.005535058872031348
olli.playmusic,10652,57,0.01087925364502713
olli.playmusic,10662,3,0.0005725922971066912
olli.playmusic,10664,21,0.004008146079746837
olli.playmusic,10665,58,0.011070117744062696
olli.playmusic,10666,49,0.009352340852742622
olli.playmusic,10667,15,0.0028629614855334557
olli.playmusic,10672,90,0.017177768913200733
olli.playmusic,10674,35,0.00668024346624473
olli.playmusic,10678,1,0.0001908640990355637
olli.playmusic,10681,327,0.06241256038462933
olli.playmusic,10687,3,0.0005725922971066912
olli.playmusic,10692,32,0.006107651169138038
olli.playmusic,10697,2,0.0003817281980711274
olli.playmusic,10698,51,0.009734069050813749
olli.playmusic,10699,16,0.003053825584569019
olli.playmusic,10700,35,0.00668024346624473
olli.playmusic,10702,2,0.0003817281980711274
olli.playmusic,10704,9,0.0017177768913200734
olli.playmusic,10705,1,0.0001908640990355637
olli.playmusic,10707,40,0.007634563961422548
olli.playmusic,10710,1,0.0001908640990355637
olli.playmusic,10711,18,0.0034355537826401467
olli.playmusic,10713,10,0.001908640990355637
olli.playmusic,10714,5,0.0009543204951778185
olli.playmusic,10725,1,0.0001908640990355637
olli.playmusic,10729,15,0.0028629614855334557
olli.playmusic,10731,22,0.004199010178782402
olli.playmusic,10733,7,0.001336048693248946
olli.playmusic,10737,21,0.004008146079746837
olli.playmusic,10749,1,0.0001908640990355637
olli.playmusic,10752,47,0.008970612654671495
olli.playmusic,10765,7,0.001336048693248946
olli.playmusic,10768,1,0.0001908640990355637
olli.playmusic,10771,3,0.0005725922971066912
olli.playmusic,10772,3,0.0005725922971066912
olli.playmusic,10773,13,0.002481233287462328
olli.playmusic,10774,2,0.0003817281980711274
olli.playmusic,10776,2,0.0003817281980711274
olli.playmusic,10778,16,0.003053825584569019
olli.playmusic,10780,40,0.007634563961422548
olli.playmusic,10788,1,0.0001908640990355637
olli.playmusic,10792,12,0.0022903691884267646
olli.playmusic,10796,56,0.010688389545991567
olli.playmusic,10802,1,0.0001908640990355637
olli.playmusic,10807,1,0.0001908640990355637
olli.playmusic,10832,10,0.001908640990355637
olli.playmusic,10841,1,0.0001908640990355637
olli.playmusic,10844,4,0.0007634563961422548
olli.playmusic,10846,2,0.0003817281980711274
olli.playmusic,10847,4,0.0007634563961422548
olli.playmusic,10849,1,0.0001908640990355637
olli.playmusic,10850,5,0.0009543204951778185
olli.playmusic,10852,20,0.003817281980711274
olli.playmusic,10856,6,0.0011451845942133823
olli.playmusic,10865,17,0.003244689683604583
olli.playmusic,10867,9,0.0017177768913200734
olli.playmusic,10868,8,0.0015269127922845095
olli.playmusic,10874,1,0.0001908640990355637
olli.playmusic,10876,30,0.005725922971066911
olli.playmusic,10881,1,0.0001908640990355637
olli.playmusic,10885,32,0.006107651169138038
olli.playmusic,10887,51,0.009734069050813749
olli.playmusic,10889,2,0.0003817281980711274
olli.playmusic,10893,27,0.00515333067396022
olli.playmusic,10898,22,0.004199010178782402
olli.playmusic,10899,41,0.007825428060458111
olli.playmusic,10900,3,0.0005725922971066912
olli.playmusic,10904,10,0.001908640990355637
olli.playmusic,10905,8,0.0015269127922845095
olli.playmusic,10907,1,0.0001908640990355637
olli.playmusic,10909,18,0.0034355537826401467
olli.playmusic,10910,142,0.027102702063050047
olli.playmusic,10916,3,0.0005725922971066912
olli.playmusic,10919,5,0.0009543204951778185
olli.playmusic,10920,9,0.0017177768913200734
olli.playmusic,10923,10,0.001908640990355637
olli.playmusic,10941,4,0.0007634563961422548
olli.playmusic,10946,1,0.0001908640990355637
olli.playmusic,10952,2,0.0003817281980711274
olli.playmusic,10956,1,0.0001908640990355637
olli.playmusic,10958,43,0.00820715625852924
olli.playmusic,10970,9,0.0017177768913200734
olli.playmusic,10971,3,0.0005725922971066912
olli.playmusic,10974,33,0.0062985152681736024
olli.playmusic,10977,12,0.0022903691884267646
olli.playmusic,10978,1,0.0001908640990355637
olli.playmusic,10982,5,0.0009543204951778185
olli.playmusic,10983,2,0.0003817281980711274
olli.playmusic,10990,6,0.0011451845942133823
olli.playmusic,10997,12,0.0022903691884267646
olli.playmusic,11010,39,0.007443699862386985
olli.playmusic,11014,9,0.0017177768913200734
olli.playmusic,11015,196,0.03740936341097049
olli.playmusic,11019,2,0.0003817281980711274
olli.playmusic,11022,9,0.0017177768913200734
olli.playmusic,11025,15,0.0028629614855334557
olli.playmusic,11030,9,0.0017177768913200734
olli.playmusic,11034,14,0.002672097386497892
olli.playmusic,11039,5,0.0009543204951778185
olli.playmusic,11059,6,0.0011451845942133823
olli.playmusic,11090,5,0.0009543204951778185
olli.playmusic,11091,57,0.01087925364502713
olli.playmusic,11092,165,0.03149257634086801
olli.playmusic,11094,61,0.011642710041169386
olli.playmusic,11102,33,0.0062985152681736024
olli.playmusic,11103,6,0.0011451845942133823
olli.playmusic,11111,135,0.0257666533698011
olli.playmusic,11116,123,0.023476284181374336
olli.playmusic,11119,2,0.0003817281980711274
olli.playmusic,11120,1,0.0001908640990355637
olli.playmusic,11124,11,0.002099505089391201
olli.playmusic,11132,2,0.0003817281980711274
olli.playmusic,11134,9,0.0017177768913200734
olli.playmusic,11137,9,0.0017177768913200734
olli.playmusic,11140,18,0.0034355537826401467
olli.playmusic,11145,16,0.003053825584569019
olli.playmusic,11148,25,0.004771602475889093
olli.playmusic,11151,2,0.0003817281980711274
olli.playmusic,11153,12,0.0022903691884267646
olli.playmusic,11159,2,0.0003817281980711274
olli.playmusic,11160,117,0.022331099587160955
olli.playmusic,11162,4,0.0007634563961422548
olli.playmusic,11165,1,0.0001908640990355637
olli.playmusic,11169,14,0.002672097386497892
olli.playmusic,11178,25,0.004771602475889093
olli.playmusic,11191,2,0.0003817281980711274
olli.playmusic,11195,1,0.0001908640990355637
olli.playmusic,11208,1,0.0001908640990355637
olli.playmusic,11210,4,0.0007634563961422548
olli.playmusic,11211,22,0.004199010178782402
olli.playmusic,11213,8,0.0015269127922845095
olli.playmusic,11214,2,0.0003817281980711274
olli.playmusic,11217,152,0.029011343053405685
olli.playmusic,11220,18,0.0034355537826401467
olli.playmusic,11223,26,0.004962466574924656
olli.playmusic,11224,4,0.0007634563961422548
olli.playmusic,11230,1,0.0001908640990355637
olli.playmusic,11236,22,0.004199010178782402
olli.playmusic,11238,41,0.007825428060458111
olli.playmusic,11239,3,0.0005725922971066912
olli.playmusic,11246,35,0.00668024346624473
olli.playmusic,11254,27,0.00515333067396022
olli.playmusic,11256,5,0.0009543204951778185
olli.playmusic,11257,1,0.0001908640990355637
olli.playmusic,11260,46,0.00877974855563593
olli.playmusic,11264,7,0.001336048693248946
olli.playmusic,11266,2,0.0003817281980711274
olli.playmusic,11269,39,0.007443699862386985
olli.playmusic,11270,24,0.004580738376853529
olli.playmusic,11292,63,0.012024438239240513
olli.playmusic,11303,1,0.0001908640990355637
olli.playmusic,11308,77,0.014696535625738407
olli.playmusic,11343,9,0.0017177768913200734
olli.playmusic,11346,11,0.002099505089391201
olli.playmusic,11351,178,0.03397380962833034
olli.playmusic,11384,2,0.0003817281980711274
olli.playmusic,11387,1,0.0001908640990355637
olli.playmusic,11389,10,0.001908640990355637
olli.playmusic,11395,1,0.0001908640990355637
olli.playmusic,11398,16,0.003053825584569019
olli.playmusic,11425,2,0.0003817281980711274
olli.playmusic,11432,12,0.0022903691884267646
olli.playmusic,11433,157,0.029965663548583498
olli.playmusic,11435,3,0.0005725922971066912
olli.playmusic,11437,27,0.00515333067396022
olli.playmusic,11438,18,0.0034355537826401467
olli.playmusic,11439,135,0.0257666533698011
olli.playmusic,11446,28,0.005344194772995784
olli.playmusic,11450,81,0.01545999202188066
olli.playmusic,11452,4,0.0007634563961422548
olli.playmusic,11453,19,0.0036264178816757106
olli.playmusic,11455,11,0.002099505089391201
olli.playmusic,11461,16,0.003053825584569019
olli.playmusic,11467,4,0.0007634563961422548
olli.playmusic,11468,165,0.03149257634086801
olli.playmusic,11471,41,0.007825428060458111
olli.playmusic,11479,9,0.0017177768913200734
olli.playmusic,11480,3,0.0005725922971066912
olli.playmusic,11501,21,0.004008146079746837
olli.playmusic,11520,49,0.009352340852742622
olli.playmusic,11522,2,0.0003817281980711274
olli.playmusic,11529,4,0.0007634563961422548
olli.playmusic,11531,23,0.004389874277817965
olli.playmusic,11532,1,0.0001908640990355637
olli.playmusic,11535,2,0.0003817281980711274
olli.playmusic,11537,20,0.003817281980711274
olli.playmusic,11552,3,0.0005725922971066912
olli.playmusic,11553,1,0.0001908640990355637
olli.playmusic,11557,7,0.001336048693248946
olli.playmusic,11567,13,0.002481233287462328
olli.playmusic,11571,61,0.011642710041169386
olli.playmusic,11575,24,0.004580738376853529
olli.playmusic,11579,4,0.0007634563961422548
olli.playmusic,11580,5,0.0009543204951778185
olli.playmusic,11592,3,0.0005725922971066912
olli.playmusic,11595,78,0.01488739972477397
olli.playmusic,11600,3,0.0005725922971066912
olli.playmusic,11605,3,0.0005725922971066912
olli.playmusic,11607,46,0.00877974855563593
olli.playmusic,11613,3,0.0005725922971066912
olli.playmusic,11614,1,0.0001908640990355637
olli.playmusic,11616,117,0.022331099587160955
olli.playmusic,11617,85,0.016223448418022916
olli.playmusic,11629,1,0.0001908640990355637
olli.playmusic,11631,4,0.0007634563961422548
olli.playmusic,11632,19,0.0036264178816757106
olli.playmusic,11634,5,0.0009543204951778185
olli.playmusic,11638,8,0.0015269127922845095
olli.playmusic,11642,455,0.08684316506118149
olli.playmusic,11647,3,0.0005725922971066912
olli.playmusic,11648,4,0.0007634563961422548
olli.playmusic,11651,10,0.001908640990355637
olli.playmusic,11652,10,0.001908640990355637
olli.playmusic,11657,13,0.002481233287462328
olli.playmusic,11658,2,0.0003817281980711274
olli.playmusic,11675,10,0.001908640990355637
olli.playmusic,11676,2,0.0003817281980711274
olli.playmusic,11686,1,0.0001908640990355637
olli.playmusic,11689,43,0.00820715625852924
olli.playmusic,11691,2,0.0003817281980711274
olli.playmusic,11692,28,0.005344194772995784
olli.playmusic,11697,1,0.0001908640990355637
olli.playmusic,11718,2,0.0003817281980711274
olli.playmusic,11719,1,0.0001908640990355637
olli.playmusic,11721,1,0.0001908640990355637
olli.playmusic,11725,14,0.002672097386497892
olli.playmusic,11726,1,0.0001908640990355637
olli.playmusic,11738,65,0.012406166437311641
olli.playmusic,11744,67,0.012787894635382768
olli.playmusic,11748,6,0.0011451845942133823
olli.playmusic,11772,8,0.0015269127922845095
olli.playmusic,11775,333,0.06355774497884271
olli.playmusic,11789,15,0.0028629614855334557
olli.playmusic,11790,1,0.0001908640990355637
olli.playmusic,11792,1,0.0001908640990355637
olli.playmusic,11795,55,0.010497525446956004
olli.playmusic,11798,1,0.0001908640990355637
olli.playmusic,11802,1,0.0001908640990355637
olli.playmusic,11806,53,0.010115797248884876
olli.playmusic,11809,12,0.0022903691884267646
olli.playmusic,11820,88,0.016796040715129607
olli.playmusic,11822,63,0.012024438239240513
olli.playmusic,11833,10,0.001908640990355637
olli.playmusic,11834,16,0.003053825584569019
olli.playmusic,11840,18,0.0034355537826401467
olli.playmusic,11845,3,0.0005725922971066912
olli.playmusic,11858,4,0.0007634563961422548
olli.playmusic,11865,3,0.0005725922971066912
olli.playmusic,11868,24,0.004580738376853529
olli.playmusic,11870,19,0.0036264178816757106
olli.playmusic,11875,7,0.001336048693248946
olli.playmusic,11887,43,0.00820715625852924
olli.playmusic,11895,1,0.0001908640990355637
olli.playmusic,11899,7,0.001336048693248946
olli.playmusic,11907,112,0.021376779091983135
olli.playmusic,11914,1,0.0001908640990355637
olli.playmusic,11917,14,0.002672097386497892
olli.playmusic,11922,387,0.07386440632676315
olli.playmusic,11928,1,0.0001908640990355637
olli.playmusic,11934,19,0.0036264178816757106
olli.playmusic,11936,64,0.012215302338276076
olli.playmusic,11942,9,0.0017177768913200734
olli.playmusic,11948,25,0.004771602475889093
olli.playmusic,11950,22,0.004199010178782402
olli.playmusic,11955,9,0.0017177768913200734
olli.playmusic,11958,2,0.0003817281980711274
olli.playmusic,11979,1,0.0001908640990355637
olli.playmusic,11986,159,0.03034739174665463
olli.playmusic,11987,2,0.0003817281980711274
olli.playmusic,11990,6,0.0011451845942133823
olli.playmusic,11993,34,0.006489379367209166
olli.playmusic,11995,21,0.004008146079746837
olli.playmusic,11998,8,0.0015269127922845095
olli.playmusic,12000,4,0.0007634563961422548
olli.playmusic,12002,11,0.002099505089391201
olli.playmusic,12004,3,0.0005725922971066912
olli.playmusic,12005,15,0.0028629614855334557
olli.playmusic,12013,168,0.0320651686379747
olli.playmusic,12022,1,0.0001908640990355637
olli.playmusic,12031,11,0.002099505089391201
olli.playmusic,12036,53,0.010115797248884876
olli.playmusic,12049,1,0.0001908640990355637
olli.playmusic,12051,34,0.006489379367209166
olli.playmusic,12057,5,0.0009543204951778185
olli.playmusic,12060,4,0.0007634563961422548
olli.playmusic,12063,23,0.004389874277817965
olli.playmusic,12068,37,0.007061971664315858
olli.playmusic,12069,2,0.0003817281980711274
olli.playmusic,12072,76,0.014505671526702842
olli.playmusic,12081,16,0.003053825584569019
olli.playmusic,12083,11,0.002099505089391201
olli.playmusic,12089,1,0.0001908640990355637
olli.playmusic,12094,13,0.002481233287462328
olli.playmusic,12097,1,0.0001908640990355637
olli.playmusic,12101,60,0.011451845942133823
olli.playmusic,12118,40,0.007634563961422548
olli.playmusic,12135,1,0.0001908640990355637
olli.playmusic,12138,136,0.025957517468836663
